old_ministry,new_ministry,reason,news_item_id,title,old_path,new_path
시부,환경부,inferred,156443849,(참고)3월 30일 18시부로 전국 15개 시·도 황사 위기경보 주의 단계 해제,data/2021/2021-03/2021-03-30/154_시부_참고_3월_30일_18시부로_전국_15개_시_도_황사_위기경보_주의_단계_해제.md,data/2021/2021-03/2021-03-30/154_환경부_참고_3월_30일_18시부로_전국_15개_시_도_황사_위기경보_주의_단계_해제.md
일원,환경부,inferred,156444008,친환경 풍력 확산을 위한 전담창구 본격 운영,data/2021/2021-03/2021-03-31/077_일원_친환경_풍력_확산을_위한_전담창구_본격_운영.md,data/2021/2021-03/2021-03-31/077_환경부_친환경_풍력_확산을_위한_전담창구_본격_운영.md
부부,여성가족부,inferred,156444331,결혼중개업자의 다문화 감수성 높이고 거짓·과장 광고 처벌대상 확대한다,data/2021/2021-04/2021-04-01/085_부부_결혼중개업자의_다문화_감수성_높이고_거짓_과장_광고_처벌대상_확대한다.md,data/2021/2021-04/2021-04-01/085_여성가족부_결혼중개업자의_다문화_감수성_높이고_거짓_과장_광고_처벌대상_확대한다.md
범부,산업통상자원부,inferred,156444333,K-방역 수출확대 위해 범부처 총력 지원 나선다,data/2021/2021-04/2021-04-01/098_범부_K_방역_수출확대_위해_범부처_총력_지원_나선다.md,data/2021/2021-04/2021-04-01/098_산업통상자원부_K_방역_수출확대_위해_범부처_총력_지원_나선다.md
벤처,산업통상자원부,inferred,156445079,"국내 중견기업, 이스라엘 벤처기업과 손잡고 세계로 도약",data/2021/2021-04/2021-04-06/075_벤처_국내_중견기업_이스라엘_벤처기업과_손잡고_세계로_도약.md,data/2021/2021-04/2021-04-06/075_산업통상자원부_국내_중견기업_이스라엘_벤처기업과_손잡고_세계로_도약.md
시부,환경부,inferred,156447511,(참고)4월 17일 23시부로 전국 17개 시·도 황사 위기경보 관심 단계 해제,data/2021/2021-04/2021-04-17/010_시부_참고_4월_17일_23시부로_전국_17개_시_도_황사_위기경보_관심_단계_해제.md,data/2021/2021-04/2021-04-17/010_환경부_참고_4월_17일_23시부로_전국_17개_시_도_황사_위기경보_관심_단계_해제.md
나부,환경부,inferred,156448060,"바로 지금, 나부터! 2050 탄소중립…기후변화주간 운영",data/2021/2021-04/2021-04-21/066_나부_바로_지금_나부터_2050_탄소중립_기후변화주간_운영.md,data/2021/2021-04/2021-04-21/066_환경부_바로_지금_나부터_2050_탄소중립_기후변화주간_운영.md
말부,환경부,inferred,156448130,국산기술로 만든 국내 최초 2층 전기버스 달린다,data/2021/2021-04/2021-04-21/088_말부_국산기술로_만든_국내_최초_2층_전기버스_달린다.md,data/2021/2021-04/2021-04-21/088_환경부_국산기술로_만든_국내_최초_2층_전기버스_달린다.md
기부,환경부,inferred,156448559,"(공동-보도) 탄소중립, 미래세대와 함께한다…학교 대항전 개최",data/2021/2021-04/2021-04-25/016_기부_공동_보도_탄소중립_미래세대와_함께한다_학교_대항전_개최.md,data/2021/2021-04/2021-04-25/016_환경부_공동_보도_탄소중립_미래세대와_함께한다_학교_대항전_개최.md
외부,방송통신위원회,inferred,156448599,"방통위, 2021년도 상반기 적극행정 우수사례 선정",data/2021/2021-04/2021-04-26/019_외부_방통위_2021년도_상반기_적극행정_우수사례_선정.md,data/2021/2021-04/2021-04-26/019_방송통신위원회_방통위_2021년도_상반기_적극행정_우수사례_선정.md
벤처,국가기술표준원,inferred,156449330,‘인증기준 몰라서 제품(전기·생활·어린이제품) 개발에 차질 없도록’ 국가기술표준원이 스타트업과 벤처기업 돕는다,data/2021/2021-04/2021-04-29/035_벤처_인증기준_몰라서_제품_전기_생활_어린이제품_개발에_차질_없도록_국가기술표준원이_스타트업과_벤처기업_돕는다.md,data/2021/2021-04/2021-04-29/035_국가기술표준원_인증기준_몰라서_제품_전기_생활_어린이제품_개발에_차질_없도록_국가기술표준원이_스타트업과_벤처기업_돕는다.md
결실,산업통상자원부,inferred,156449459,"(참고자료)제1호 상생형 지역일자리,광주형 일자리 본격 가동",data/2021/2021-04/2021-04-29/092_결실_참고자료_제1호_상생형_지역일자리_광주형_일자리_본격_가동.md,data/2021/2021-04/2021-04-29/092_산업통상자원부_참고자료_제1호_상생형_지역일자리_광주형_일자리_본격_가동.md
본부,무역위원회,inferred,156449523,對EU 수출여건 개선 및 디지털통상 협력 강화,data/2021/2021-04/2021-04-29/124_본부_EU_수출여건_개선_및_디지털통상_협력_강화.md,data/2021/2021-04/2021-04-29/124_무역위원회_EU_수출여건_개선_및_디지털통상_협력_강화.md
시부,환경부,inferred,156450826,(참고)5월 9일 17시부로 전국 17개 시·도 황사 위기경보 주의 및 관심 단계 해제,data/2021/2021-05/2021-05-09/022_시부_참고_5월_9일_17시부로_전국_17개_시_도_황사_위기경보_주의_및_관심_단계_해제.md,data/2021/2021-05/2021-05-09/022_환경부_참고_5월_9일_17시부로_전국_17개_시_도_황사_위기경보_주의_및_관심_단계_해제.md
벤처,산업통상자원부,inferred,156451427,한-이스라엘 자유무역협정(FTA) 정식 서명,data/2021/2021-05/2021-05-12/104_벤처_한_이스라엘_자유무역협정_FTA_정식_서명.md,data/2021/2021-05/2021-05-12/104_산업통상자원부_한_이스라엘_자유무역협정_FTA_정식_서명.md
부실,산업통상자원부,inferred,156452005,전기안전관리업무의 부실방지와 전기사고 예방을 위한 실태조사 실시,data/2021/2021-05/2021-05-17/047_부실_전기안전관리업무의_부실방지와_전기사고_예방을_위한_실태조사_실시.md,data/2021/2021-05/2021-05-17/047_산업통상자원부_전기안전관리업무의_부실방지와_전기사고_예방을_위한_실태조사_실시.md
원부,보건복지부,inferred,156452849,"(참고자료)韓-美, 「글로벌 백신 파트너십」 구축 합의",data/2021/2021-05/2021-05-23/018_원부_참고자료_글로벌_백신_파트너십_구축_합의.md,data/2021/2021-05/2021-05-23/018_보건복지부_참고자료_글로벌_백신_파트너십_구축_합의.md
외부,환경부,inferred,156453195,"제2차 계절관리제 시행으로 나쁨 줄고, 좋음 늘었다",data/2021/2021-05/2021-05-25/064_외부_제2차_계절관리제_시행으로_나쁨_줄고_좋음_늘었다.md,data/2021/2021-05/2021-05-25/064_환경부_제2차_계절관리제_시행으로_나쁨_줄고_좋음_늘었다.md
시부,환경부,inferred,156453410,녹색미래를 위해 생물다양성 보전을 말한다,data/2021/2021-05/2021-05-26/069_시부_녹색미래를_위해_생물다양성_보전을_말한다.md,data/2021/2021-05/2021-05-26/069_환경부_녹색미래를_위해_생물다양성_보전을_말한다.md
본부,산업통상자원부,inferred,156453594,"WTO 오타와 그룹, 코로나-19 대응 `보건 의제` 집중 논의",data/2021/2021-05/2021-05-27/036_본부_WTO_오타와_그룹_코로나_19_대응_보건_의제_집중_논의.md,data/2021/2021-05/2021-05-27/036_산업통상자원부_WTO_오타와_그룹_코로나_19_대응_보건_의제_집중_논의.md
내실,산업통상자원부,inferred,156453664,중앙아 최대 교역국 카자흐스탄과 경제협력 내실화,data/2021/2021-05/2021-05-27/074_내실_중앙아_최대_교역국_카자흐스탄과_경제협력_내실화.md,data/2021/2021-05/2021-05-27/074_산업통상자원부_중앙아_최대_교역국_카자흐스탄과_경제협력_내실화.md
범부,환경부,inferred,156454027,(공동-보도)범부처 그린뉴딜 사업설명회 개최,data/2021/2021-05/2021-05-30/005_범부_공동_보도_범부처_그린뉴딜_사업설명회_개최.md,data/2021/2021-05/2021-05-30/005_환경부_공동_보도_범부처_그린뉴딜_사업설명회_개최.md
범부,산업통상자원부,inferred,156454141,범부처 그린뉴딜 사업설명회 개최,data/2021/2021-05/2021-05-31/049_범부_범부처_그린뉴딜_사업설명회_개최.md,data/2021/2021-05/2021-05-31/049_산업통상자원부_범부처_그린뉴딜_사업설명회_개최.md
범부,산업통상자원부,inferred,156454187,산업융합을 통해 K-뉴딜 성과를 확산시킨다,data/2021/2021-05/2021-05-31/075_범부_산업융합을_통해_K_뉴딜_성과를_확산시킨다.md,data/2021/2021-05/2021-05-31/075_산업통상자원부_산업융합을_통해_K_뉴딜_성과를_확산시킨다.md
탈원,산업통상자원부,inferred,156454793,(설명자료)탈원전이 진행될수록 전력산업기반기금 고갈은 불보듯뻔하다는 내용은 사실과 다름,data/2021/2021-06/2021-06-02/108_탈원_설명자료_탈원전이_진행될수록_전력산업기반기금_고갈은_불보듯뻔하다는_내용은_사실과_다름.md,data/2021/2021-06/2021-06-02/108_산업통상자원부_설명자료_탈원전이_진행될수록_전력산업기반기금_고갈은_불보듯뻔하다는_내용은_사실과_다름.md
학부,산업통상자원부,inferred,156454883,"(설명자료)학부 인력사업은 K-반도체 전략을 통해 차질없이 이행할 예정(6.3, 서울경제 보도에 대한 설명)",data/2021/2021-06/2021-06-03/045_학부_설명자료_학부_인력사업은_K_반도체_전략을_통해_차질없이_이행할_예정_6_3_서울경제_보도에_대한_설명.md,data/2021/2021-06/2021-06-03/045_산업통상자원부_설명자료_학부_인력사업은_K_반도체_전략을_통해_차질없이_이행할_예정_6_3_서울경제_보도에_대한_설명.md
김부,환경부,inferred,156455612,"(공동-보도)김부겸 국무총리, 제5회 국가물관리위원회 주재 자연과 사람이 함께 누리는 '통합물관리' 비전 제시",data/2021/2021-06/2021-06-08/083_김부_공동_보도_김부겸_국무총리_제5회_국가물관리위원회_주재_자연과_사람이_함께_누리는_통합물관리_비전_제시.md,data/2021/2021-06/2021-06-08/083_환경부_공동_보도_김부겸_국무총리_제5회_국가물관리위원회_주재_자연과_사람이_함께_누리는_통합물관리_비전_제시.md
범부,산업통상자원부,inferred,156456366,(산업디지털전환)디지털 전환과 탄소중립 표준화에 범부처가 의기투,data/2021/2021-06/2021-06-14/024_범부_산업디지털전환_디지털_전환과_탄소중립_표준화에_범부처가_의기투.md,data/2021/2021-06/2021-06-14/024_산업통상자원부_산업디지털전환_디지털_전환과_탄소중립_표준화에_범부처가_의기투.md
초청,방송통신위원회,inferred,156456679,"방통위,‘신종 감염병 예방과 방송의 역할’관련 전문가 특강 개최",data/2021/2021-06/2021-06-15/062_초청_방통위_신종_감염병_예방과_방송의_역할_관련_전문가_특강_개최.md,data/2021/2021-06/2021-06-15/062_방송통신위원회_방통위_신종_감염병_예방과_방송의_역할_관련_전문가_특강_개최.md
탈원,산업통상자원부,inferred,156456874,"(설명자료)주택용 필수사용량 보장공제제도 개편은 탈원전과 무관하며, 당초 도입취지에 부합하도록 제도를 개선한 것임(6.16일 조선일보, 한국경제 기사에 대한 설명)",data/2021/2021-06/2021-06-16/063_탈원_설명자료_주택용_필수사용량_보장공제제도_개편은_탈원전과_무관하며_당초_도입취지에_부합하도록_제도를_개선한_것임_6_16일_조선일보_한국경제_기사.md,data/2021/2021-06/2021-06-16/063_산업통상자원부_설명자료_주택용_필수사용량_보장공제제도_개편은_탈원전과_무관하며_당초_도입취지에_부합하도록_제도를_개선한_것임_6_16일_조선일보_한국경제_기사.md
풍부,산업통상자원부,inferred,156457929,"2021 대한민국 균형발전 박람회, 경북 안동에서 개최",data/2021/2021-06/2021-06-23/063_풍부_2021_대한민국_균형발전_박람회_경북_안동에서_개최.md,data/2021/2021-06/2021-06-23/063_산업통상자원부_2021_대한민국_균형발전_박람회_경북_안동에서_개최.md
부실,환경부,inferred,156459557,"(공동-보도)부실검사 의심 민간검사소 176곳 점검, 37곳 적발",data/2021/2021-07/2021-07-01/070_부실_공동_보도_부실검사_의심_민간검사소_176곳_점검_37곳_적발.md,data/2021/2021-07/2021-07-01/070_환경부_공동_보도_부실검사_의심_민간검사소_176곳_점검_37곳_적발.md
로부,환경부,inferred,156459947,"국가물산업클러스터, 국제공인 시험기관으로 발돋움",data/2021/2021-07/2021-07-05/014_로부_국가물산업클러스터_국제공인_시험기관으로_발돋움.md,data/2021/2021-07/2021-07-05/014_환경부_국가물산업클러스터_국제공인_시험기관으로_발돋움.md
외부,산업통상자원부,inferred,156459999,국민생활과 밀접한 부탄캔의 사용 안전성 강화,data/2021/2021-07/2021-07-05/036_외부_국민생활과_밀접한_부탄캔의_사용_안전성_강화.md,data/2021/2021-07/2021-07-05/036_산업통상자원부_국민생활과_밀접한_부탄캔의_사용_안전성_강화.md
탈원,산업통상자원부,inferred,156461635,"(설명자료)원전 정비 및 가동은 관련 법과 절차에 따라 이루어지며, 에너지전환 정책은 합법적·정당한 절차를 통해 추진되었음(7.14일 한국경제 “여름철 전력 수급 불안은 탈원전 때문” 보도에 대한 설명)",data/2021/2021-07/2021-07-14/069_탈원_설명자료_원전_정비_및_가동은_관련_법과_절차에_따라_이루어지며_에너지전환_정책은_합법적_정당한_절차를_통해_추진되었음_7_14일_한국경제_여름.md,data/2021/2021-07/2021-07-14/069_산업통상자원부_설명자료_원전_정비_및_가동은_관련_법과_절차에_따라_이루어지며_에너지전환_정책은_합법적_정당한_절차를_통해_추진되었음_7_14일_한국경제_여름.md
탈원,산업통상자원부,inferred,156461986,"(설명자료)올 여름철 낮은 수준의 예비율은 탈원전 정책과 무관하며, 원전 정비 및 가동은 관련 법과 절차에 따라 이루어짐",data/2021/2021-07/2021-07-16/057_탈원_설명자료_올_여름철_낮은_수준의_예비율은_탈원전_정책과_무관하며_원전_정비_및_가동은_관련_법과_절차에_따라_이루어짐.md,data/2021/2021-07/2021-07-16/057_산업통상자원부_설명자료_올_여름철_낮은_수준의_예비율은_탈원전_정책과_무관하며_원전_정비_및_가동은_관련_법과_절차에_따라_이루어짐.md
것처,산업통상자원부,inferred,156462796,(설명자료)전력수급을 이유로 선별진료소 운영이 중단된 것처럼 서술된 것은 사실과 다름(조선일보 7.21일자 보도설명),data/2021/2021-07/2021-07-21/101_것처_설명자료_전력수급을_이유로_선별진료소_운영이_중단된_것처럼_서술된_것은_사실과_다름_조선일보_7_21일자_보도설명.md,data/2021/2021-07/2021-07-21/101_산업통상자원부_설명자료_전력수급을_이유로_선별진료소_운영이_중단된_것처럼_서술된_것은_사실과_다름_조선일보_7_21일자_보도설명.md
납부,환경부,inferred,156462913,살생물제품 피해구제 도입…화학제품안전법 하위법령 개정안 입법예고,data/2021/2021-07/2021-07-22/055_납부_살생물제품_피해구제_도입_화학제품안전법_하위법령_개정안_입법예고.md,data/2021/2021-07/2021-07-22/055_환경부_살생물제품_피해구제_도입_화학제품안전법_하위법령_개정안_입법예고.md
병원,산업통상자원부,inferred,156464044,중앙아 핵심 협력국인 우즈벡과 경제협력 성과창출 방안 논의,data/2021/2021-07/2021-07-29/086_병원_중앙아_핵심_협력국인_우즈벡과_경제협력_성과창출_방안_논의.md,data/2021/2021-07/2021-07-29/086_산업통상자원부_중앙아_핵심_협력국인_우즈벡과_경제협력_성과창출_방안_논의.md
일원,환경부,inferred,156464607,풍력사업 환경성검토 일원화…환경영향평가법 시행령 개정,data/2021/2021-08/2021-08-03/028_일원_풍력사업_환경성검토_일원화_환경영향평가법_시행령_개정.md,data/2021/2021-08/2021-08-03/028_환경부_풍력사업_환경성검토_일원화_환경영향평가법_시행령_개정.md
탈원,산업통상자원부,inferred,156465908,(설명자료)제9차 전력수급기본계획의 전력수요 전망과 탈원전 정책은 직접적인 인과관계가 없는 별개의 사안임,data/2021/2021-08/2021-08-11/083_탈원_설명자료_제9차_전력수급기본계획의_전력수요_전망과_탈원전_정책은_직접적인_인과관계가_없는_별개의_사안임.md,data/2021/2021-08/2021-08-11/083_산업통상자원부_설명자료_제9차_전력수급기본계획의_전력수요_전망과_탈원전_정책은_직접적인_인과관계가_없는_별개의_사안임.md
물부,환경부,inferred,156466527,공주보 지하수 대체관정 이용시 물부족 및 전기료 급증 없었음,data/2021/2021-08/2021-08-17/065_물부_공주보_지하수_대체관정_이용시_물부족_및_전기료_급증_없었음.md,data/2021/2021-08/2021-08-17/065_환경부_공주보_지하수_대체관정_이용시_물부족_및_전기료_급증_없었음.md
납부,방송통신위원회,inferred,156468399,"방통위, 불법스팸 과태료 납부 부담 완화한다",data/2021/2021-08/2021-08-30/068_납부_방통위_불법스팸_과태료_납부_부담_완화한다.md,data/2021/2021-08/2021-08-30/068_방송통신위원회_방통위_불법스팸_과태료_납부_부담_완화한다.md
납부,환경부,inferred,156468703,가습기살균제 피해자와 기업 간 조정을 위한 첫걸음 뗀다,data/2021/2021-08/2021-08-31/119_납부_가습기살균제_피해자와_기업_간_조정을_위한_첫걸음_뗀다.md,data/2021/2021-08/2021-08-31/119_환경부_가습기살균제_피해자와_기업_간_조정을_위한_첫걸음_뗀다.md
교부,행정안전부,inferred,156468938,가정폭력피해자의 신속한 보호를 위한 등·초본 교부제한 신청 간소화,data/2021/2021-09/2021-09-01/076_교부_가정폭력피해자의_신속한_보호를_위한_등_초본_교부제한_신청_간소화.md,data/2021/2021-09/2021-09-01/076_행정안전부_가정폭력피해자의_신속한_보호를_위한_등_초본_교부제한_신청_간소화.md
미부,미분류,fallback-unclassified,156469700,"(참고자료)걸프협력회의(GCC),* 철강 긴급수입제한(세이프가드) 최종조치 미부과 결정",data/2021/2021-09/2021-09-06/086_미부_참고자료_걸프협력회의_GCC_철강_긴급수입제한_세이프가드_최종조치_미부과_결정.md,data/2021/2021-09/2021-09-06/086_미분류_참고자료_걸프협력회의_GCC_철강_긴급수입제한_세이프가드_최종조치_미부과_결정.md
차원,환경부,inferred,156470638,3차원 가상공간으로 꾸민 어린이 환경안전 전시회에 초대합니다,data/2021/2021-09/2021-09-12/017_차원_3차원_가상공간으로_꾸민_어린이_환경안전_전시회에_초대합니다.md,data/2021/2021-09/2021-09-12/017_환경부_3차원_가상공간으로_꾸민_어린이_환경안전_전시회에_초대합니다.md
미부,무역위원회,inferred,156472233,"(참고자료)남아공, 글로벌 철강 세이프가드 조사 결과, 조치 미부과 결정",data/2021/2021-09/2021-09-23/074_미부_참고자료_남아공_글로벌_철강_세이프가드_조사_결과_조치_미부과_결정.md,data/2021/2021-09/2021-09-23/074_무역위원회_참고자료_남아공_글로벌_철강_세이프가드_조사_결과_조치_미부과_결정.md
탈원,산업통상자원부,inferred,156472248,"(설명자료)한전 적자, 4분기 전기요금 연료비 조정단가 조정은 연료비 상승 때문으로 탈원전 정책과 무관함(서경, 조선비즈 등 9.23)",data/2021/2021-09/2021-09-23/077_탈원_설명자료_한전_적자_4분기_전기요금_연료비_조정단가_조정은_연료비_상승_때문으로_탈원전_정책과_무관함_서경_조선비즈_등_9_23.md,data/2021/2021-09/2021-09-23/077_산업통상자원부_설명자료_한전_적자_4분기_전기요금_연료비_조정단가_조정은_연료비_상승_때문으로_탈원전_정책과_무관함_서경_조선비즈_등_9_23.md
탈원,미분류,fallback-unclassified,156472404,"(설명자료)4분기 전기요금 연료비 조정단가는 국제유가 등 연료비 상승 때문으로 탈원전 정책과 무관(조선, 한경, 매경 등 9.24)",data/2021/2021-09/2021-09-24/052_탈원_설명자료_4분기_전기요금_연료비_조정단가는_국제유가_등_연료비_상승_때문으로_탈원전_정책과_무관_조선_한경_매경_등_9_24.md,data/2021/2021-09/2021-09-24/052_미분류_설명자료_4분기_전기요금_연료비_조정단가는_국제유가_등_연료비_상승_때문으로_탈원전_정책과_무관_조선_한경_매경_등_9_24.md
내부,미분류,fallback-unclassified,156472932,(설명자료)2050 탄소중립을 위한 신재생·ESS 투자를 통해 신규 일자리·사업기회 창출 등 미래 성장동력으로 활용,data/2021/2021-09/2021-09-28/119_내부_설명자료_2050_탄소중립을_위한_신재생_ESS_투자를_통해_신규_일자리_사업기회_창출_등_미래_성장동력으로_활용.md,data/2021/2021-09/2021-09-28/119_미분류_설명자료_2050_탄소중립을_위한_신재생_ESS_투자를_통해_신규_일자리_사업기회_창출_등_미래_성장동력으로_활용.md
착실,산업통상자원부,inferred,156474239,"수소경제 선도기술, 국제표준으로 착실히 진입중",data/2021/2021-10/2021-10-07/030_착실_수소경제_선도기술_국제표준으로_착실히_진입중.md,data/2021/2021-10/2021-10-07/030_산업통상자원부_수소경제_선도기술_국제표준으로_착실히_진입중.md
말부,산업통상자원부,inferred,156474862,“재생에너지 전기를 사용자가 직접 구매 가능해져”,data/2021/2021-10/2021-10-12/070_말부_재생에너지_전기를_사용자가_직접_구매_가능해져.md,data/2021/2021-10/2021-10-12/070_산업통상자원부_재생에너지_전기를_사용자가_직접_구매_가능해져.md
김부,산업통상자원부,inferred,156474915,월드옥타 40년! 한민족 글로벌 네트워크로 우뚝서다,data/2021/2021-10/2021-10-12/092_김부_월드옥타_40년_한민족_글로벌_네트워크로_우뚝서다.md,data/2021/2021-10/2021-10-12/092_산업통상자원부_월드옥타_40년_한민족_글로벌_네트워크로_우뚝서다.md
차원,환경부,inferred,156475636,"수도권 대기오염, 국내외 연구진과 3차원 입체지도로 파악",data/2021/2021-10/2021-10-17/014_차원_수도권_대기오염_국내외_연구진과_3차원_입체지도로_파악.md,data/2021/2021-10/2021-10-17/014_환경부_수도권_대기오염_국내외_연구진과_3차원_입체지도로_파악.md
전원,환경부,inferred,156476210,"(설명자료)발전용 연료전지의 온실가스 배출량이 LNG 발전의 1.4배라는 주장은 현재도 사실이 아니며, 앞으로 청정수소 활용을 확대하여 더욱 친환경 전원으로 발전시켜 나갈 계획 (10.20일자 내일신문 ｢연료전지발전, LNG 대비 온실가스 1.4배 배출」 보도에 대한 설명)",data/2021/2021-10/2021-10-20/082_전원_설명자료_발전용_연료전지의_온실가스_배출량이_LNG_발전의_1_4배라는_주장은_현재도_사실이_아니며_앞으로_청정수소_활용을_확대하여_더욱_친환경.md,data/2021/2021-10/2021-10-20/082_환경부_설명자료_발전용_연료전지의_온실가스_배출량이_LNG_발전의_1_4배라는_주장은_현재도_사실이_아니며_앞으로_청정수소_활용을_확대하여_더욱_친환경.md
내실,통상교섭본부,inferred,156477854,한중 경제･통상 협력 내실화,data/2021/2021-10/2021-10-29/048_내실_한중_경제_통상_협력_내실화.md,data/2021/2021-10/2021-10-29/048_통상교섭본부_한중_경제_통상_협력_내실화.md
김부,환경부,inferred,156477909,"(공동-보도) 반구대 암각화 발견 50주년, 보존을 위한 해답을 찾다!",data/2021/2021-10/2021-10-29/078_김부_공동_보도_반구대_암각화_발견_50주년_보존을_위한_해답을_찾다.md,data/2021/2021-10/2021-10-29/078_환경부_공동_보도_반구대_암각화_발견_50주년_보존을_위한_해답을_찾다.md
김부,산업통상자원부,inferred,156478122,“국민 모두에게 힘이 되는 따뜻한 소비!” 2021 코리아세일페스타 11.1일 개막,data/2021/2021-11/2021-11-01/042_김부_국민_모두에게_힘이_되는_따뜻한_소비_2021_코리아세일페스타_11_1일_개막.md,data/2021/2021-11/2021-11-01/042_산업통상자원부_국민_모두에게_힘이_되는_따뜻한_소비_2021_코리아세일페스타_11_1일_개막.md
학부,산업통상자원부,inferred,156479456,"“함께 일하고, 함께 성장한다” 현장중심 교육 성과 경연의 장, “제1회 산업혁신인재 위크”개최",data/2021/2021-11/2021-11-08/070_학부_함께_일하고_함께_성장한다_현장중심_교육_성과_경연의_장_제1회_산업혁신인재_위크_개최.md,data/2021/2021-11/2021-11-08/070_산업통상자원부_함께_일하고_함께_성장한다_현장중심_교육_성과_경연의_장_제1회_산업혁신인재_위크_개최.md
소청,환경부,inferred,156479683,"멸종위기종 벌매, 관측이래 최대 8천여 마리 이동 확인",data/2021/2021-11/2021-11-09/054_소청_멸종위기종_벌매_관측이래_최대_8천여_마리_이동_확인.md,data/2021/2021-11/2021-11-09/054_환경부_멸종위기종_벌매_관측이래_최대_8천여_마리_이동_확인.md
전부,여성가족부,inferred,156480392,경력단절여성법 전부개정안 국회 본회의 통과,data/2021/2021-11/2021-11-10/132_전부_경력단절여성법_전부개정안_국회_본회의_통과.md,data/2021/2021-11/2021-11-10/132_여성가족부_경력단절여성법_전부개정안_국회_본회의_통과.md
충실,미분류,fallback-unclassified,156480810,"선관위에 선거법 위반 행위가 없었음을 충실히 소명했으며, 향후 검찰 수사에도 적극 협조해 의혹을 해소하겠음",data/2021/2021-11/2021-11-12/087_충실_선관위에_선거법_위반_행위가_없었음을_충실히_소명했으며_향후_검찰_수사에도_적극_협조해_의혹을_해소하겠음.md,data/2021/2021-11/2021-11-12/087_미분류_선관위에_선거법_위반_행위가_없었음을_충실히_소명했으며_향후_검찰_수사에도_적극_협조해_의혹을_해소하겠음.md
김부,산업통상자원부,inferred,156481193,｢제7회 중견기업인의 날｣ 기념식 개최,data/2021/2021-11/2021-11-17/066_김부_제7회_중견기업인의_날_기념식_개최.md,data/2021/2021-11/2021-11-17/066_산업통상자원부_제7회_중견기업인의_날_기념식_개최.md
수원,환경부,inferred,156481455,수원시민과 도시생태계 건강성 증진방안 모색한다,data/2021/2021-11/2021-11-18/062_수원_수원시민과_도시생태계_건강성_증진방안_모색한다.md,data/2021/2021-11/2021-11-18/062_환경부_수원시민과_도시생태계_건강성_증진방안_모색한다.md
공원,미분류,fallback-unclassified,156482089,"서울복합발전소, 국내 최초의 석탄발전소에서 세계 최초의 대용량 도심 지하 발전소로 탈바꿈",data/2021/2021-11/2021-11-23/031_공원_서울복합발전소_국내_최초의_석탄발전소에서_세계_최초의_대용량_도심_지하_발전소로_탈바꿈.md,data/2021/2021-11/2021-11-23/031_미분류_서울복합발전소_국내_최초의_석탄발전소에서_세계_최초의_대용량_도심_지하_발전소로_탈바꿈.md
내실,환경부,inferred,156482196,민관 소통 기반으로 화학물질 안전관리 내실화한다,data/2021/2021-11/2021-11-23/076_내실_민관_소통_기반으로_화학물질_안전관리_내실화한다.md,data/2021/2021-11/2021-11-23/076_환경부_민관_소통_기반으로_화학물질_안전관리_내실화한다.md
김부,산업통상자원부,inferred,156482955,"김부겸 국무총리, ｢제1차 수소경제 이행 기본계획｣ 등 청정수소경제로의 대전환 위한 청사진 제시",data/2021/2021-11/2021-11-26/057_김부_김부겸_국무총리_제1차_수소경제_이행_기본계획_등_청정수소경제로의_대전환_위한_청사진_제시.md,data/2021/2021-11/2021-11-26/057_산업통상자원부_김부겸_국무총리_제1차_수소경제_이행_기본계획_등_청정수소경제로의_대전환_위한_청사진_제시.md
김부,산업통상자원부,inferred,156482953,"(공동-보도)김부겸 국무총리, 제4차 수소경제위원회 주재",data/2021/2021-11/2021-11-26/058_김부_공동_보도_김부겸_국무총리_제4차_수소경제위원회_주재.md,data/2021/2021-11/2021-11-26/058_산업통상자원부_공동_보도_김부겸_국무총리_제4차_수소경제위원회_주재.md
임원,여성가족부,inferred,156483347,여성 임원들이 말하는 ‘성별 다양성과 성평등 사회’,data/2021/2021-11/2021-11-29/077_임원_여성_임원들이_말하는_성별_다양성과_성평등_사회.md,data/2021/2021-11/2021-11-29/077_여성가족부_여성_임원들이_말하는_성별_다양성과_성평등_사회.md
김부,환경부,inferred,156483353,"(공동-보도)김부겸 국무총리, 제7차 미세먼지특별대책위원회 주재",data/2021/2021-11/2021-11-29/111_김부_공동_보도_김부겸_국무총리_제7차_미세먼지특별대책위원회_주재.md,data/2021/2021-11/2021-11-29/111_환경부_공동_보도_김부겸_국무총리_제7차_미세먼지특별대책위원회_주재.md
말부,환경부,inferred,156483539,'반찬 안 주셔도 돼요'…배달앱 선택 기능 도입,data/2021/2021-11/2021-11-30/096_말부_반찬_안_주셔도_돼요_배달앱_선택_기능_도입.md,data/2021/2021-11/2021-11-30/096_환경부_반찬_안_주셔도_돼요_배달앱_선택_기능_도입.md
물부,환경부,inferred,156483786,충남지역 물부족 해결 위한 수도공급 디딤돌 마련,data/2021/2021-12/2021-12-01/070_물부_충남지역_물부족_해결_위한_수도공급_디딤돌_마련.md,data/2021/2021-12/2021-12-01/070_환경부_충남지역_물부족_해결_위한_수도공급_디딤돌_마련.md
날부,산업통상자원부,inferred,156484248,(참고자료)역내포괄적경제동반자협정 (RCEP) 국회비준동의 완료,data/2021/2021-12/2021-12-03/036_날부_참고자료_역내포괄적경제동반자협정_RCEP_국회비준동의_완료.md,data/2021/2021-12/2021-12-03/036_산업통상자원부_참고자료_역내포괄적경제동반자협정_RCEP_국회비준동의_완료.md
